pais_nombre;pais_area_total_km2;pais_pob_total;L1_tipo;L1_nombre;L1_area_km2;L1_pct_area_pais;L1_rank_area_pais;L1_rank_area_superior;L1_pob;L1_pct_pob_pais;L1_rank_pob_pais;L1_rank_pob_superior;L1_num_subdivisiones_hijas;L1_capitales_nombres;L1_capitales_pob;L1_capitales_pct_pob_sub;L1_ciudad_mas_poblada_nombre;L1_ciudad_mas_poblada_pob;L1_ciudad_mas_poblada_pct_pob_sub;L1_escanhos;L2_tipo;L2_nombre;L2_area_km2;L2_pct_area_pais;L2_pct_area_superior;L2_rank_area_pais;L2_rank_area_superior;L2_pob;L2_pct_pob_pais;L2_pct_pob_superior;L2_rank_pob_pais;L2_rank_pob_superior;L2_num_subdivisiones_hijas;L2_capitales_nombres;L2_capitales_pob;L2_capitales_pct_pob_sub;L2_ciudad_mas_poblada_nombre;L2_ciudad_mas_poblada_pob;L2_ciudad_mas_poblada_pct_pob_sub;L2_escanhos;L3_tipo;L3_nombre;L3_area_km2;L3_pct_area_pais;L3_pct_area_superior;L3_rank_area_pais;L3_rank_area_superior;L3_pob;L3_pct_pob_pais;L3_pct_pob_superior;L3_rank_pob_pais;L3_rank_pob_superior;L3_num_subdivisiones_hijas;L3_capitales_nombres;L3_capitales_pob;L3_capitales_pct_pob_sub;L3_ciudad_mas_poblada_nombre;L3_ciudad_mas_poblada_pob;L3_ciudad_mas_poblada_pct_pob_sub;L3_escanhos
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Derna;31511.00;0.42;2.26;38;8;201639;0.11;13.77;170;3;6;Darnah;83735;41.53;Darnah;83735;41.53;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Garian;76717.00;1.02;5.49;25;6;374911;0.20;25.61;138;1;13;Gharyān;29476;7.86;Gharyān;29476;7.86;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Hun;139038.00;1.84;9.96;16;4;60853;0.03;4.16;195;8;4;Hūn;19943;32.77;Hūn;19943;32.77;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Murzuk;356308.00;4.72;25.51;5;2;94088;0.05;6.43;191;7;6;Marzūq;24890;26.45;Marzūq;24890;26.45;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Nalut;67191.00;0.89;4.81;27;7;113886;0.06;7.78;189;6;9;Nālūt;23208;20.38;Nālūt;23208;20.38;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Sabha;17066.00;0.23;1.22;57;9;153454;0.08;10.48;183;5;2;Sabhā;121895;79.43;Sabhā;121895;79.43;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Tobruk;84996.00;1.13;6.09;22;5;195088;0.11;13.32;172;4;4;Ṭubruq;115503;59.21;Ṭubruq;115503;59.21;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Ubari;190211.00;2.52;13.62;11;3;214718;0.12;14.67;166;2;12;Awbārī;27402;12.76;Awbārī;27402;12.76;2
;;;Región cultural;Árabes Bereberes;5110563.24;67.66;1;1;89070562;48.25;1;1;3;Tanger;1275428;1.43;Tanger;1275428;1.43;483;Prefectura;África;397869.99;5.27;7.79;5;3;37719404;20.43;42.35;3;2;31;Tunis;604599;1.60;Tunis;604599;1.60;195;Provincia;Aín Defla;10215.00;0.14;2.57;102;14;1651499;0.89;4.38;36;10;86;Aïn Defla;65453;3.96;Khemis Miliana;84574;5.12;8
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia Metropolitana;Alger;273.00;0.00;0.07;198;31;2988145;1.62;7.92;10;2;37;El Djazaïr;1212053;40.56;El Djazaïr;1212053;40.56;14
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Añaba;13420.00;0.18;3.37;77;10;1938470;1.05;5.14;27;6;96;Annaba;257359;13.28;Annaba;257359;13.28;9
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Batna;12192.00;0.16;3.06;83;11;1119791;0.61;2.97;51;14;60;Batna;290645;25.96;Batna;290645;25.96;6
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Biskra;20986.00;0.28;5.27;47;4;721356;0.39;1.91;90;20;33;Biskra;205608;28.50;Biskra;205608;28.50;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Bizerta;8905.36;0.12;2.24;114;19;1246038;0.67;3.30;46;12;38;Bizerte;186033;14.93;Bizerte;186033;14.93;6
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Blida;10562.00;0.14;2.65;97;13;1822869;0.99;4.83;28;7;89;Médéa;138355;7.59;Blida;163586;8.97;9
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Cairuán;11354.00;0.15;2.85;89;12;817045;0.44;2.17;79;19;31;Kairouan;172788;21.15;Kairouan;172788;21.15;5
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Chlef;9665.00;0.13;2.43;109;16;1728268;0.94;4.58;34;9;73;Chlef;178616;10.33;Chlef;178616;10.33;8
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Constantina;18330.00;0.24;4.61;53;7;2326973;1.26;6.17;18;5;73;Constantine;448374;19.27;Constantine;448374;19.27;11
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Djelfa;66415.00;0.88;16.69;29;1;1092184;0.59;2.90;53;15;36;Djelfa;289226;26.48;Djelfa;289226;26.48;6
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Gabes;7166.00;0.09;1.80;146;25;410847;0.22;1.09;129;27;16;Gabès;101042;24.59;Gabès;101042;24.59;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Gafsa;7807.00;0.10;1.96;129;22;388776;0.21;1.03;134;28;13;Gafsa;129931;33.42;Gafsa;129931;33.42;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Jendouba;8067.00;0.11;2.03;125;21;642038;0.35;1.70;98;22;29;Jendouba;109173;17.00;Jendouba;109173;17.00;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Jenchela;9811.00;0.13;2.47;107;15;386683;0.21;1.03;136;29;21;Khenchela;108580;28.08;Khenchela;108580;28.08;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Kasserine;8260.00;0.11;2.08;121;20;492741;0.27;1.31;114;24;19;Kasserine;38218;7.76;Ennour;44984;9.13;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Kebili;22454.00;0.30;5.64;45;3;183201;0.10;0.49;175;30;9;Kébili;50016;27.30;Kébili;50016;27.30;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Laghouat;25057.00;0.33;6.30;44;2;455602;0.25;1.21;121;26;24;Laghouat;144747;31.77;Laghouat;144747;31.77;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Medenine;9167.00;0.12;2.30;112;18;537255;0.29;1.42;108;23;10;Médenine;120712;22.47;Médenine;120712;22.47;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Msila;18718.00;0.25;4.70;52;6;990591;0.54;2.63;59;17;47;M'Sila;156647;15.81;M'Sila;156647;15.81;5
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Nabeul;6104.28;0.08;1.53;165;28;1139407;0.62;3.02;49;13;38;Nabeul;72776;6.39;Hammamet;83369;7.32;6
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Sidi Bouzid;7405.00;0.10;1.86;140;24;489991;0.27;1.30;117;25;17;Sidi Bouzid;96003;19.59;Sidi Bouzid;96003;19.59;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Sétif;13887.00;0.18;3.49;69;9;3031031;1.64;8.04;9;1;146;Sétif;288461;9.52;Sétif;288461;9.52;14
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Sfax;7545.00;0.10;1.90;135;23;1047468;0.57;2.78;54;16;23;Sfax;273506;26.11;Sfax;273506;26.11;6
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Skikda;6603.00;0.09;1.66;160;27;1535628;0.83;4.07;40;11;66;Skikda;163618;10.65;Skikda;163618;10.65;8
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Susa;6654.00;0.09;1.67;157;26;1812035;0.98;4.80;29;8;67;Sousse;240321;13.26;Sousse;240321;13.26;9
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Tébessa;14227.00;0.19;3.58;66;8;648703;0.35;1.72;96;21;28;Tébessa;196537;30.30;Tébessa;196537;30.30;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Tiaret;20673.00;0.27;5.20;48;5;846823;0.46;2.25;75;18;42;Tiaret;201263;23.77;Tiaret;201263;23.77;5
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Tozeur;5593.00;0.07;1.41;171;29;120036;0.07;0.32;187;31;6;Tozeur;50362;41.96;Tozeur;50362;41.96;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia Metropolitana;Túnez;756.35;0.01;0.19;196;30;2482637;1.34;6.58;14;4;27;Tunis;604599;24.35;Tunis;604599;24.35;12
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Tizi Uzu;9598.00;0.13;2.41;110;17;2625273;1.42;6.96;13;3;144;Tizi Ouzou;135088;5.15;Tizi Ouzou;135088;5.15;12
;;;;;;;;;;;;;;;;;;;;;Prefectura;Mauretania;545096.05;7.22;10.67;4;2;41639730;22.55;46.75;2;1;36;Tanger;1275428;3.06;Tanger;1275428;3.06;218;Provincia;Agadir;11288.23;0.15;2.07;91;17;2050512;1.11;4.92;24;6;66;Agadir;504768;24.62;Agadir;504768;24.62;10
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Alhucemas;7422.10;0.10;1.36;139;26;784240;0.42;1.88;85;25;64;Al Hoceïma;50225;6.40;Al Hoceïma;50225;6.40;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Ben Guerir;9715.50;0.13;1.78;108;21;906381;0.49;2.18;70;20;68;Ben Guerir;114872;12.67;Ben Guerir;114872;12.67;5
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Béni Mellal;16213.40;0.21;2.97;58;10;1630416;0.88;3.92;37;8;82;Béni Mellal;209594;12.86;Béni Mellal;209594;12.86;8
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Berrechid;5018.50;0.07;0.92;180;34;920174;0.50;2.21;68;18;37;Berrechid;168687;18.33;Berrechid;168687;18.33;5
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Buarfa;35569.00;0.47;6.53;36;3;144451;0.08;0.35;185;35;13;Bouarfa;30068;20.82;Bouarfa;30068;20.82;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia Metropolitana;Casablanca;1143.17;0.02;0.21;194;36;4750204;2.57;11.41;2;1;18;Casablanca;3215935;67.70;Casablanca;3215935;67.70;22
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;El Bayadh;78870.00;1.04;14.47;24;1;228624;0.12;0.55;163;32;22;El Bayadh;91632;40.08;El Bayadh;91632;40.08;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Errachidia;27034.00;0.36;4.96;42;6;427572;0.23;1.03;128;28;29;Errachidia;97687;22.85;Errachidia;97687;22.85;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Essaouira;13669.90;0.18;2.51;72;13;805798;0.44;1.94;84;24;92;Essaouira;82962;10.30;Essaouira;82962;10.30;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;El Yadida;7106.40;0.09;1.30;148;27;1366297;0.74;3.28;43;11;52;El Jadida;237464;17.38;El Jadida;237464;17.38;7
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Fez;5287.72;0.07;0.97;176;33;1777874;0.96;4.27;31;7;39;Fès;1167842;65.69;Fès;1167842;65.69;9
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Guelmim;38174.00;0.51;7.00;33;2;300868;0.16;0.72;151;31;39;Guelmim;126729;42.12;Guelmim;126729;42.12;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Jouribga;10783.00;0.14;1.98;93;18;895385;0.48;2.15;72;22;53;Khouribga;195931;21.88;Khouribga;195931;21.88;5
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Kenitra;3370.00;0.04;0.62;190;35;1284247;0.70;3.08;45;12;23;Kénitra;507736;39.54;Kénitra;507736;39.54;7
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Marrakech;8607.40;0.11;1.58;117;23;2214395;1.20;5.32;21;5;55;Marrakech;1002697;45.28;Marrakech;1002697;45.28;11
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Mequinez;7534.80;0.10;1.38;136;25;1371005;0.74;3.29;42;10;47;Meknès;551503;40.23;Meknès;551503;40.23;7
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Midelt;12748.00;0.17;2.34;78;15;313769;0.17;0.75;149;30;29;Midelt;62648;19.97;Midelt;62648;19.97;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Missour;14290.00;0.19;2.62;65;12;205411;0.11;0.49;169;33;21;Missour;28408;13.83;Fritissa;29594;14.41;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Mostaganem;8116.00;0.11;1.49;122;24;1521191;0.82;3.65;41;9;79;Mostaganem;145696;9.58;Mostaganem;145696;9.58;8
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Naamá;29950.00;0.40;5.49;39;4;192891;0.10;0.46;173;34;12;Naâma;16251;8.42;Méchria;66465;34.46;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Nador;6003.21;0.08;1.10;167;32;840163;0.46;2.02;76;23;46;Nador;158202;18.83;Nador;158202;18.83;5
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Orán;13596.00;0.18;2.49;74;14;2430061;1.32;5.84;16;4;106;Oran;609940;25.10;Oran;609940;25.10;12
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Ouarzazate;17757.50;0.24;3.26;54;9;917582;0.50;2.20;69;19;66;Ouarzazate;79218;8.63;Ouarzazate;79218;8.63;5
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Rabat;9859.13;0.13;1.81;105;20;2951684;1.60;7.09;11;3;51;Rabat;509916;17.28;Salé;945101;32.02;14
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Safi;7061.90;0.09;1.30;150;28;965819;0.52;2.32;62;14;36;Safi;323888;33.54;Safi;323888;33.54;5
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Saída;6764.00;0.09;1.24;156;30;330641;0.18;0.79;145;29;16;Saïda;128413;38.84;Saïda;128413;38.84;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Settat;6856.30;0.09;1.26;153;29;652292;0.35;1.57;95;26;46;Settat;171556;26.30;Settat;171556;26.30;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Tánger;6608.79;0.09;1.21;159;31;3054584;1.65;7.34;8;2;66;Tanger;1275428;41.75;Tanger;1275428;41.75;14
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Tata;26091.00;0.35;4.79;43;7;111757;0.06;0.27;190;36;20;Tata;19544;17.49;Tata;19544;17.49;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Taurirt;14719.70;0.19;2.70;64;11;435994;0.24;1.05;127;27;24;Taourirt;100402;23.03;Taourirt;100402;23.03;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Taza;11652.70;0.15;2.14;86;16;1113621;0.60;2.67;52;13;87;Taza;150763;13.54;Taza;150763;13.54;6
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Tinghir;19195.50;0.25;3.52;51;8;936455;0.51;2.25;67;17;74;Tinghir;44239;4.72;Tinghir;44239;4.72;5
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Tremecén;9061.00;0.12;1.66;113;22;949135;0.51;2.28;64;16;53;Tlemcen;140158;14.77;Tlemcen;140158;14.77;5
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Uchda;10360.70;0.14;1.90;100;19;960042;0.52;2.31;63;15;41;Oujda;506224;52.73;Oujda;506224;52.73;5
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Porvincia;Zagora;27597.50;0.37;5.06;41;5;898195;0.49;2.16;71;21;74;Zagora;42294;4.71;Zagora;42294;4.71;5
;;;;;;;;;;;;;;;;;;;;;Prefectura;Sahara;4167597.20;55.18;81.55;1;1;9711428;5.26;10.90;5;3;26;Nouakchott;627415;6.46;Nouakchott;627415;6.46;70;Provincia;Adrar;439700.00;5.82;10.55;2;2;399714;0.22;4.12;131;10;28;Adrar;64781;16.21;Adrar;64781;16.21;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Aiún el Atrús;50248.00;0.67;1.21;31;20;403089;0.22;4.15;130;9;29;Aïoun El Atrouss;36517;9.06;Aïoun El Atrouss;36517;9.06;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Atar;222107.00;2.94;5.33;9;7;71623;0.04;0.74;194;24;11;Atar;35170;49.10;Atar;35170;49.10;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Béchar;162200.00;2.15;3.89;14;11;270061;0.15;2.78;157;16;21;Béchar;165627;61.33;Béchar;165627;61.33;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Brakna;33329.00;0.44;0.80;37;24;391310;0.21;4.03;132;11;24;Brakna;391310;100.00;Boghé;50205;12.83;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Dajla;186618.00;2.47;4.48;12;9;285346;0.15;2.94;155;15;5;Dakhla;165463;57.99;Dakhla;165463;57.99;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Diré;128338.00;1.70;3.08;17;13;436432;0.24;4.49;126;8;37;Diré;20337;4.66;Tonka;53276;12.21;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;El Aiun;84820.00;1.12;2.04;23;16;385647;0.21;3.97;137;12;3;Laâyoune;262791;68.14;Laâyoune;262791;68.14;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;El Oued;54573.00;0.72;1.31;30;19;647548;0.35;6.67;97;2;30;El Oued;134699;20.80;El Oued;134699;20.80;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Gardaya;86105.00;1.14;2.07;21;15;363598;0.20;3.74;139;13;13;Ghardaïa;93423;25.69;Ghardaïa;93423;25.69;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Gou;321086.20;4.25;7.70;6;4;610043;0.33;6.28;102;4;35;Gao;86353;14.16;Gao;86353;14.16;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Illizi;285000.00;3.77;6.84;7;5;52333;0.03;0.54;197;25;6;Illizi;17252;32.97;Illizi;17252;32.97;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Kaédi;13600.00;0.18;0.33;73;25;442490;0.24;4.56;125;7;31;Kaédi;62790;14.19;Kaédi;62790;14.19;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Kiffa;35984.00;0.48;0.86;35;23;451804;0.24;4.65;122;6;26;Kiffa;84101;18.61;Kiffa;84101;18.61;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Néma;182267.00;2.41;4.37;13;10;625643;0.34;6.44;99;3;37;Néma;35042;5.60;Fassale;79508;12.71;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Nuadibú;69375.00;0.92;1.66;26;17;213943;0.12;2.20;167;18;9;Nouadhibou;173525;81.11;Nouadhibou;173525;81.11;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Nuakchot;66949.00;0.89;1.61;28;18;1770664;0.96;18.23;33;1;28;Nouakchott;627415;35.43;Nouakchott;627415;35.43;9
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Sélibabi;10818.00;0.14;0.26;92;26;363075;0.20;3.74;140;14;22;Sélibabi;44966;12.38;Sélibabi;44966;12.38;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Tamanrasset;556200.00;7.36;13.35;1;1;176637;0.10;1.82;176;19;10;Tamanrasset;92635;52.44;Tamanrasset;92635;52.44;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Tan-Tan;38174.00;0.51;0.92;34;22;147817;0.08;1.52;184;21;14;Tan-Tan;76134;51.51;Tan-Tan;76134;51.51;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Tataouine;38889.00;0.51;0.93;32;21;162654;0.09;1.67;179;20;7;Tataouine;95892;58.95;Tataouine;95892;58.95;2
