pais_nombre;pais_area_total_km2;pais_pob_total;L1_tipo;L1_nombre;L1_area_km2;L1_pct_area_pais;L1_rank_area_pais;L1_rank_area_superior;L1_pob;L1_pct_pob_pais;L1_rank_pob_pais;L1_rank_pob_superior;L1_num_subdivisiones_hijas;L1_capitales_nombres;L1_capitales_pob;L1_capitales_pct_pob_sub;L1_ciudad_mas_poblada_nombre;L1_ciudad_mas_poblada_pob;L1_ciudad_mas_poblada_pct_pob_sub;L1_escanhos;L2_tipo;L2_nombre;L2_area_km2;L2_pct_area_pais;L2_pct_area_superior;L2_rank_area_pais;L2_rank_area_superior;L2_pob;L2_pct_pob_pais;L2_pct_pob_superior;L2_rank_pob_pais;L2_rank_pob_superior;L2_num_subdivisiones_hijas;L2_capitales_nombres;L2_capitales_pob;L2_capitales_pct_pob_sub;L2_ciudad_mas_poblada_nombre;L2_ciudad_mas_poblada_pob;L2_ciudad_mas_poblada_pct_pob_sub;L2_escanhos;L3_tipo;L3_nombre;L3_area_km2;L3_pct_area_pais;L3_pct_area_superior;L3_rank_area_pais;L3_rank_area_superior;L3_pob;L3_pct_pob_pais;L3_pct_pob_superior;L3_rank_pob_pais;L3_rank_pob_superior;L3_num_subdivisiones_hijas;L3_capitales_nombres;L3_capitales_pob;L3_capitales_pct_pob_sub;L3_ciudad_mas_poblada_nombre;L3_ciudad_mas_poblada_pob;L3_ciudad_mas_poblada_pct_pob_sub;L3_escanhos
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Sabha;17066.00;0.22;1.22;57;9;153454;0.07;10.48;199;5;2;Sabhā;121895;79.43;Sabhā;121895;79.43;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Tobruk;84996.00;1.11;6.09;22;5;195088;0.09;13.32;188;4;4;Ṭubruq;115503;59.21;Ṭubruq;115503;59.21;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Ubari;190211.00;2.48;13.62;11;3;214718;0.10;14.67;182;2;12;Awbārī;27402;12.76;Awbārī;27402;12.76;2
;;;Región cultural;Árabes Bereberes;5110563.24;66.76;1;1;89070562;42.65;2;2;3;Tanger;1275428;1.43;Tanger;1275428;1.43;426;Prefectura;África;397869.99;5.20;7.79;5;3;37719404;18.06;42.35;4;2;31;Tunis;604599;1.60;Tunis;604599;1.60;172;Provincia;Aín Defla;10215.00;0.13;2.57;103;14;1651499;0.79;4.38;41;10;86;Aïn Defla;65453;3.96;Khemis Miliana;84574;5.12;7
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia Metropolitana;Alger;273.00;0.00;0.07;214;31;2988145;1.43;7.92;12;2;37;El Djazaïr;1212053;40.56;El Djazaïr;1212053;40.56;12
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Añaba;13420.00;0.18;3.37;77;10;1938470;0.93;5.14;30;6;96;Annaba;257359;13.28;Annaba;257359;13.28;8
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Batna;12192.00;0.16;3.06;83;11;1119791;0.54;2.97;62;14;60;Batna;290645;25.96;Batna;290645;25.96;5
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Biskra;20986.00;0.27;5.27;47;4;721356;0.35;1.91;105;20;33;Biskra;205608;28.50;Biskra;205608;28.50;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Bizerta;8905.36;0.12;2.24;116;19;1246038;0.60;3.30;53;12;38;Bizerte;186033;14.93;Bizerte;186033;14.93;6
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Blida;10562.00;0.14;2.65;98;13;1822869;0.87;4.83;31;7;89;Médéa;138355;7.59;Blida;163586;8.97;8
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Cairuán;11354.00;0.15;2.85;90;12;817045;0.39;2.17;92;19;31;Kairouan;172788;21.15;Kairouan;172788;21.15;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Chlef;9665.00;0.13;2.43;110;16;1728268;0.83;4.58;38;9;73;Chlef;178616;10.33;Chlef;178616;10.33;8
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Constantina;18330.00;0.24;4.61;53;7;2326973;1.11;6.17;20;5;73;Constantine;448374;19.27;Constantine;448374;19.27;10
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Djelfa;66415.00;0.87;16.69;29;1;1092184;0.52;2.90;65;15;36;Djelfa;289226;26.48;Djelfa;289226;26.48;5
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Gabes;7166.00;0.09;1.80;150;25;410847;0.20;1.09;145;27;16;Gabès;101042;24.59;Gabès;101042;24.59;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Gafsa;7807.00;0.10;1.96;133;22;388776;0.19;1.03;150;28;13;Gafsa;129931;33.42;Gafsa;129931;33.42;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Jendouba;8067.00;0.11;2.03;128;21;642038;0.31;1.70;113;22;29;Jendouba;109173;17.00;Jendouba;109173;17.00;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Jenchela;9811.00;0.13;2.47;108;15;386683;0.19;1.03;152;29;21;Khenchela;108580;28.08;Khenchela;108580;28.08;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Kasserine;8260.00;0.11;2.08;124;20;492741;0.24;1.31;129;24;19;Kasserine;38218;7.76;Ennour;44984;9.13;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Kebili;22454.00;0.29;5.64;45;3;183201;0.09;0.49;191;30;9;Kébili;50016;27.30;Kébili;50016;27.30;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Laghouat;25057.00;0.33;6.30;44;2;455602;0.22;1.21;137;26;24;Laghouat;144747;31.77;Laghouat;144747;31.77;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Medenine;9167.00;0.12;2.30;114;18;537255;0.26;1.42;123;23;10;Médenine;120712;22.47;Médenine;120712;22.47;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Msila;18718.00;0.24;4.70;52;6;990591;0.47;2.63;72;17;47;M'Sila;156647;15.81;M'Sila;156647;15.81;5
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Nabeul;6104.28;0.08;1.53;173;28;1139407;0.55;3.02;59;13;38;Nabeul;72776;6.39;Hammamet;83369;7.32;5
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Sidi Bouzid;7405.00;0.10;1.86;144;24;489991;0.23;1.30;132;25;17;Sidi Bouzid;96003;19.59;Sidi Bouzid;96003;19.59;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Sétif;13887.00;0.18;3.49;69;9;3031031;1.45;8.04;11;1;146;Sétif;288461;9.52;Sétif;288461;9.52;12
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Sfax;7545.00;0.10;1.90;139;23;1047468;0.50;2.78;67;16;23;Sfax;273506;26.11;Sfax;273506;26.11;5
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Skikda;6603.00;0.09;1.66;165;27;1535628;0.74;4.07;45;11;66;Skikda;163618;10.65;Skikda;163618;10.65;7
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Susa;6654.00;0.09;1.67;162;26;1812035;0.87;4.80;32;8;67;Sousse;240321;13.26;Sousse;240321;13.26;8
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Tébessa;14227.00;0.19;3.58;66;8;648703;0.31;1.72;111;21;28;Tébessa;196537;30.30;Tébessa;196537;30.30;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Tiaret;20673.00;0.27;5.20;48;5;846823;0.41;2.25;88;18;42;Tiaret;201263;23.77;Tiaret;201263;23.77;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Tozeur;5593.00;0.07;1.41;182;29;120036;0.06;0.32;203;31;6;Tozeur;50362;41.96;Tozeur;50362;41.96;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia Metropolitana;Túnez;756.35;0.01;0.19;212;30;2482637;1.19;6.58;16;4;27;Tunis;604599;24.35;Tunis;604599;24.35;10
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Tizi Uzu;9598.00;0.13;2.41;111;17;2625273;1.26;6.96;15;3;144;Tizi Ouzou;135088;5.15;Tizi Ouzou;135088;5.15;11
;;;;;;;;;;;;;;;;;;;;;Prefectura;Mauretania;545096.05;7.12;10.67;4;2;41639730;19.94;46.75;3;1;36;Tanger;1275428;3.06;Tanger;1275428;3.06;192;Provincia;Agadir;11288.23;0.15;2.07;92;17;2050512;0.98;4.92;26;6;66;Agadir;504768;24.62;Agadir;504768;24.62;9
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Alhucemas;7422.10;0.10;1.36;143;26;784240;0.38;1.88;98;25;64;Al Hoceïma;50225;6.40;Al Hoceïma;50225;6.40;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Ben Guerir;9715.50;0.13;1.78;109;21;906381;0.43;2.18;83;20;68;Ben Guerir;114872;12.67;Ben Guerir;114872;12.67;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Béni Mellal;16213.40;0.21;2.97;58;10;1630416;0.78;3.92;42;8;82;Béni Mellal;209594;12.86;Béni Mellal;209594;12.86;7
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Berrechid;5018.50;0.07;0.92;192;34;920174;0.44;2.21;81;18;37;Berrechid;168687;18.33;Berrechid;168687;18.33;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Buarfa;35569.00;0.46;6.53;36;3;144451;0.07;0.35;201;35;13;Bouarfa;30068;20.82;Bouarfa;30068;20.82;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia Metropolitana;Casablanca;1143.17;0.01;0.21;210;36;4750204;2.27;11.41;2;1;18;Casablanca;3215935;67.70;Casablanca;3215935;67.70;19
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;El Bayadh;78870.00;1.03;14.47;24;1;228624;0.11;0.55;179;32;22;El Bayadh;91632;40.08;El Bayadh;91632;40.08;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Errachidia;27034.00;0.35;4.96;42;6;427572;0.20;1.03;144;28;29;Errachidia;97687;22.85;Errachidia;97687;22.85;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Essaouira;13669.90;0.18;2.51;72;13;805798;0.39;1.94;97;24;92;Essaouira;82962;10.30;Essaouira;82962;10.30;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;El Yadida;7106.40;0.09;1.30;153;27;1366297;0.65;3.28;48;11;52;El Jadida;237464;17.38;El Jadida;237464;17.38;6
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Fez;5287.72;0.07;0.97;188;33;1777874;0.85;4.27;35;7;39;Fès;1167842;65.69;Fès;1167842;65.69;8
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Guelmim;38174.00;0.50;7.00;33;2;300868;0.14;0.72;167;31;39;Guelmim;126729;42.12;Guelmim;126729;42.12;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Jouribga;10783.00;0.14;1.98;94;18;895385;0.43;2.15;85;22;53;Khouribga;195931;21.88;Khouribga;195931;21.88;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Kenitra;3370.00;0.04;0.62;205;35;1284247;0.61;3.08;52;12;23;Kénitra;507736;39.54;Kénitra;507736;39.54;6
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Marrakech;8607.40;0.11;1.58;119;23;2214395;1.06;5.32;23;5;55;Marrakech;1002697;45.28;Marrakech;1002697;45.28;9
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Mequinez;7534.80;0.10;1.38;140;25;1371005;0.66;3.29;47;10;47;Meknès;551503;40.23;Meknès;551503;40.23;6
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Midelt;12748.00;0.17;2.34;78;15;313769;0.15;0.75;165;30;29;Midelt;62648;19.97;Midelt;62648;19.97;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Missour;14290.00;0.19;2.62;65;12;205411;0.10;0.49;185;33;21;Missour;28408;13.83;Fritissa;29594;14.41;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Mostaganem;8116.00;0.11;1.49;125;24;1521191;0.73;3.65;46;9;79;Mostaganem;145696;9.58;Mostaganem;145696;9.58;7
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Naamá;29950.00;0.39;5.49;39;4;192891;0.09;0.46;189;34;12;Naâma;16251;8.42;Méchria;66465;34.46;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Nador;6003.21;0.08;1.10;177;32;840163;0.40;2.02;89;23;46;Nador;158202;18.83;Nador;158202;18.83;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Orán;13596.00;0.18;2.49;74;14;2430061;1.16;5.84;18;4;106;Oran;609940;25.10;Oran;609940;25.10;10
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Ouarzazate;17757.50;0.23;3.26;54;9;917582;0.44;2.20;82;19;66;Ouarzazate;79218;8.63;Ouarzazate;79218;8.63;4
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Rabat;9859.13;0.13;1.81;106;20;2951684;1.41;7.09;13;3;51;Rabat;509916;17.28;Salé;945101;32.02;12
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Safi;7061.90;0.09;1.30;155;28;965819;0.46;2.32;75;14;36;Safi;323888;33.54;Safi;323888;33.54;5
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Saída;6764.00;0.09;1.24;161;30;330641;0.16;0.79;161;29;16;Saïda;128413;38.84;Saïda;128413;38.84;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Settat;6856.30;0.09;1.26;158;29;652292;0.31;1.57;110;26;46;Settat;171556;26.30;Settat;171556;26.30;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Tánger;6608.79;0.09;1.21;164;31;3054584;1.46;7.34;10;2;66;Tanger;1275428;41.75;Tanger;1275428;41.75;12
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Tata;26091.00;0.34;4.79;43;7;111757;0.05;0.27;206;36;20;Tata;19544;17.49;Tata;19544;17.49;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Taurirt;14719.70;0.19;2.70;64;11;435994;0.21;1.05;143;27;24;Taourirt;100402;23.03;Taourirt;100402;23.03;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Taza;11652.70;0.15;2.14;86;16;1113621;0.53;2.67;64;13;87;Taza;150763;13.54;Taza;150763;13.54;5
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Tinghir;19195.50;0.25;3.52;51;8;936455;0.45;2.25;80;17;74;Tinghir;44239;4.72;Tinghir;44239;4.72;5
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Tremecén;9061.00;0.12;1.66;115;22;949135;0.45;2.28;77;16;53;Tlemcen;140158;14.77;Tlemcen;140158;14.77;5
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Uchda;10360.70;0.14;1.90;101;19;960042;0.46;2.31;76;15;41;Oujda;506224;52.73;Oujda;506224;52.73;5
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Porvincia;Zagora;27597.50;0.36;5.06;41;5;898195;0.43;2.16;84;21;74;Zagora;42294;4.71;Zagora;42294;4.71;4
;;;;;;;;;;;;;;;;;;;;;Prefectura;Sahara;4167597.20;54.44;81.55;1;1;9711428;4.65;10.90;5;3;26;Nouakchott;627415;6.46;Nouakchott;627415;6.46;62;Provincia;Adrar;439700.00;5.74;10.55;2;2;399714;0.19;4.12;147;10;28;Adrar;64781;16.21;Adrar;64781;16.21;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Aiún el Atrús;50248.00;0.66;1.21;31;20;403089;0.19;4.15;146;9;29;Aïoun El Atrouss;36517;9.06;Aïoun El Atrouss;36517;9.06;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Atar;222107.00;2.90;5.33;9;7;71623;0.03;0.74;210;24;11;Atar;35170;49.10;Atar;35170;49.10;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Béchar;162200.00;2.12;3.89;14;11;270061;0.13;2.78;173;16;21;Béchar;165627;61.33;Béchar;165627;61.33;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Brakna;33329.00;0.44;0.80;37;24;391310;0.19;4.03;148;11;24;Brakna;391310;100.00;Boghé;50205;12.83;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Dajla;186618.00;2.44;4.48;12;9;285346;0.14;2.94;171;15;5;Dakhla;165463;57.99;Dakhla;165463;57.99;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Diré;128338.00;1.68;3.08;17;13;436432;0.21;4.49;142;8;37;Diré;20337;4.66;Tonka;53276;12.21;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;El Aiun;84820.00;1.11;2.04;23;16;385647;0.18;3.97;153;12;3;Laâyoune;262791;68.14;Laâyoune;262791;68.14;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;El Oued;54573.00;0.71;1.31;30;19;647548;0.31;6.67;112;2;30;El Oued;134699;20.80;El Oued;134699;20.80;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Gardaya;86105.00;1.12;2.07;21;15;363598;0.17;3.74;155;13;13;Ghardaïa;93423;25.69;Ghardaïa;93423;25.69;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Gou;321086.20;4.19;7.70;6;4;610043;0.29;6.28;117;4;35;Gao;86353;14.16;Gao;86353;14.16;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Illizi;285000.00;3.72;6.84;7;5;52333;0.03;0.54;213;25;6;Illizi;17252;32.97;Illizi;17252;32.97;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Kaédi;13600.00;0.18;0.33;73;25;442490;0.21;4.56;141;7;31;Kaédi;62790;14.19;Kaédi;62790;14.19;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Kiffa;35984.00;0.47;0.86;35;23;451804;0.22;4.65;138;6;26;Kiffa;84101;18.61;Kiffa;84101;18.61;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Néma;182267.00;2.38;4.37;13;10;625643;0.30;6.44;114;3;37;Néma;35042;5.60;Fassale;79508;12.71;3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Nuadibú;69375.00;0.91;1.66;26;17;213943;0.10;2.20;183;18;9;Nouadhibou;173525;81.11;Nouadhibou;173525;81.11;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Nuakchot;66949.00;0.87;1.61;28;18;1770664;0.85;18.23;37;1;28;Nouakchott;627415;35.43;Nouakchott;627415;35.43;8
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Sélibabi;10818.00;0.14;0.26;93;26;363075;0.17;3.74;156;14;22;Sélibabi;44966;12.38;Sélibabi;44966;12.38;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Tamanrasset;556200.00;7.27;13.35;1;1;176637;0.08;1.82;192;19;10;Tamanrasset;92635;52.44;Tamanrasset;92635;52.44;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Tan-Tan;38174.00;0.50;0.92;34;22;147817;0.07;1.52;200;21;14;Tan-Tan;76134;51.51;Tan-Tan;76134;51.51;2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Provincia;Tataouine;38889.00;0.51;0.93;32;21;162654;0.08;1.67;195;20;7;Tataouine;95892;58.95;Tataouine;95892;58.95;2
